,age,education,activity_work,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,gender,educational_level,political_trust
17351,38.0,3.0,1.0,2.0,6.8,2.0,66.0,6.0,5.0,5.0,6.0,7.0,3.0,4.0,3.0,5.0,Male,lower_educated,3.75
17352,66.0,9.0,8.0,1.0,7.0,1.0,7.0,2.0,5.0,5.0,7.0,8.0,6.0,8.0,5.0,5.0,Female,mid_educated,6.0
17353,39.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,8.0,9.0,9.0,6.0,6.0,8.0,10.0,Female,highly_educated,7.0
17354,62.0,3.0,5.0,1.0,17.0,1.0,17.0,2.0,5.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,Female,lower_educated,6.5
17355,64.0,4.0,1.0,1.0,7.0,1.0,7.0,2.0,8.0,3.0,7.0,5.0,4.0,3.0,4.0,6.0,Female,lower_educated,3.5
17356,40.0,16.0,1.0,1.0,15.0,1.0,15.0,3.0,4.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,Male,highly_educated,7.25
17357,42.0,4.0,4.0,1.0,5.0,1.0,5.0,3.0,5.0,7.0,6.0,5.0,5.0,4.0,5.0,4.0,Male,lower_educated,5.25
17358,69.0,3.0,6.0,1.0,1.0,2.0,66.0,6.0,7.0,5.0,7.0,8.0,3.0,3.0,0.0,5.0,Female,lower_educated,2.75
17359,59.0,10.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,7.0,7.0,3.0,4.0,6.0,7.0,Female,mid_educated,4.25
17360,18.0,6.0,2.0,3.0,17.0,1.0,17.0,2.0,5.0,7.0,8.0,9.0,7.0,6.0,8.0,9.0,Female,mid_educated,7.0
17361,86.0,2.0,6.0,1.0,11.0,2.0,66.0,6.0,6.0,0.0,1.4,6.2,0.0,0.0,0.0,2.0,Male,lower_educated,0.0
17362,64.0,14.0,6.0,1.0,31.0,1.0,31.0,2.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,Female,highly_educated,8.0
17363,23.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,6.0,9.0,5.0,3.0,8.0,7.0,Male,mid_educated,5.75
17364,52.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,3.0,8.0,9.0,9.0,7.0,7.0,6.0,8.0,Male,highly_educated,7.0
17365,42.0,5.0,8.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,7.0,8.0,5.0,7.0,7.0,8.0,Female,lower_educated,5.5
17366,53.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,7.0,8.0,6.0,6.0,4.0,6.0,5.0,Male,highly_educated,5.75
17367,62.0,3.0,1.0,1.0,17.0,1.0,17.0,2.0,6.0,5.0,5.0,8.0,6.0,6.0,6.0,6.0,Female,lower_educated,5.75
17368,56.0,1.0,5.0,2.0,12.8,2.0,66.0,6.0,5.0,3.0,4.2,5.0,3.4,3.4,3.8,4.4,Male,lower_educated,3.4000000000000004
17369,53.0,10.0,1.0,1.0,5.0,1.0,5.0,2.0,6.0,5.0,8.0,8.0,5.0,4.0,2.0,5.0,Male,mid_educated,4.0
17370,30.0,17.0,3.0,1.0,4.8,2.0,66.0,6.0,4.4,6.0,7.0,8.0,4.0,5.0,6.0,7.0,Male,highly_educated,5.25
17371,77.0,16.0,6.0,1.0,17.0,1.0,17.0,2.0,7.0,5.0,8.0,6.0,6.0,5.0,4.0,2.0,Male,highly_educated,5.0
17372,55.0,14.0,1.0,1.0,4.0,2.0,66.0,6.0,6.0,6.0,8.0,9.0,5.0,5.0,4.0,7.0,Male,highly_educated,5.0
17373,16.0,4.0,1.0,3.0,17.0,1.0,17.0,2.0,7.0,5.4,6.2,8.0,4.0,4.0,6.0,6.0,Male,lower_educated,4.85
17374,17.0,6.0,2.0,3.0,7.0,1.0,7.0,3.0,5.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,Male,mid_educated,7.5
17375,25.0,10.0,1.0,1.0,6.0,2.0,66.0,6.0,4.2,6.0,7.0,8.0,7.0,6.0,6.0,7.0,Female,mid_educated,6.25
17376,76.0,14.0,6.0,1.0,7.0,1.0,7.0,3.0,4.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,Male,highly_educated,5.5
17377,85.0,3.0,6.0,1.0,17.0,1.0,17.0,3.0,6.0,5.0,6.0,7.0,5.0,6.0,5.0,7.0,Male,lower_educated,5.25
17378,17.0,2.0,2.0,2.0,7.4,2.0,66.0,6.0,6.0,7.0,7.0,9.0,4.0,4.0,7.0,8.0,Female,lower_educated,5.5
17379,19.0,6.0,2.0,3.0,17.0,1.0,17.0,1.0,8.0,4.0,6.0,6.0,4.0,3.0,4.0,5.0,Male,mid_educated,3.75
17380,50.0,15.0,3.0,3.0,6.0,1.0,6.0,2.0,2.0,7.0,9.0,10.0,7.0,7.0,5.0,5.0,Male,highly_educated,6.5
17381,78.0,17.0,6.0,1.0,5.0,1.0,5.0,2.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,Female,highly_educated,7.25
17382,37.0,11.4,1.0,3.0,3.4,2.0,66.0,6.0,5.6,6.2,6.6,7.0,5.0,5.0,5.0,5.0,Male,,5.3
17383,70.0,10.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,6.0,6.0,4.0,4.0,Male,mid_educated,5.75
17384,39.0,10.0,5.0,1.0,10.0,2.0,66.0,6.0,1.0,7.0,7.0,8.0,6.0,5.0,7.0,7.0,Female,mid_educated,6.25
17385,62.0,6.0,5.0,1.0,17.0,1.0,17.0,2.0,8.0,1.0,7.0,7.0,3.0,3.0,1.0,1.0,Female,mid_educated,2.0
17386,75.0,6.0,6.0,1.0,6.0,2.0,66.0,6.0,4.0,4.0,7.0,8.0,6.0,6.0,7.0,7.0,Male,mid_educated,5.75
17387,22.0,12.0,2.0,1.0,7.0,1.0,7.0,2.0,7.0,5.0,8.0,7.0,5.0,4.0,6.0,7.0,Female,highly_educated,5.0
17388,66.0,4.0,6.0,2.0,8.0,2.0,66.0,6.0,5.0,5.0,7.0,8.0,5.0,4.0,6.0,8.0,Female,lower_educated,5.0
17389,69.0,4.0,6.0,2.0,6.4,2.0,66.0,6.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,Female,lower_educated,0.0
17390,43.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,7.0,9.0,10.0,5.0,6.0,6.0,8.0,Male,highly_educated,6.0
17391,72.0,10.0,6.0,1.0,4.4,2.0,66.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,Male,mid_educated,6.0
17392,27.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0,Male,highly_educated,7.0
17393,79.0,14.0,6.0,1.0,31.0,1.0,31.0,1.0,2.0,7.0,8.0,6.0,7.0,7.0,7.0,5.0,Male,highly_educated,7.0
17394,32.0,4.0,1.0,1.0,9.0,2.0,66.0,6.0,7.0,3.0,3.0,7.0,3.0,3.0,2.0,4.0,Male,lower_educated,2.75
17395,48.0,3.0,5.0,2.0,8.6,2.0,66.0,6.0,4.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Female,lower_educated,0.0
17396,33.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,Female,highly_educated,6.5
17397,30.0,10.0,4.0,1.0,1.0,2.0,66.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,Female,mid_educated,5.25
17398,51.0,10.0,1.0,1.0,3.0,2.0,66.0,6.0,8.0,8.0,8.0,9.0,7.0,5.0,5.0,7.0,Male,mid_educated,6.25
17399,75.0,13.0,6.0,1.0,3.0,2.0,66.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,0.0,0.0,Male,highly_educated,3.25
17400,51.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,Male,highly_educated,6.0
17401,35.0,16.0,1.0,2.0,4.0,2.0,66.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,Male,highly_educated,7.0
17402,38.0,10.0,1.0,1.0,8.0,2.0,66.0,6.0,3.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,Male,mid_educated,6.75
17403,68.0,16.0,6.0,1.0,1.0,2.0,66.0,6.0,6.0,3.0,8.0,7.0,4.0,4.0,5.0,6.0,Female,highly_educated,4.0
17404,83.0,10.0,6.0,1.0,7.0,1.0,7.0,3.0,5.0,2.0,4.0,7.0,0.0,0.0,0.0,6.0,Male,mid_educated,0.5
17405,53.0,10.0,1.0,1.0,10.0,1.0,10.0,2.0,6.0,2.0,6.0,8.0,1.0,2.0,2.0,4.0,Female,mid_educated,1.75
17406,19.0,6.0,1.0,3.0,6.0,1.0,6.0,2.0,3.0,6.0,2.0,7.0,7.0,4.0,7.0,6.0,Male,mid_educated,6.0
17407,82.0,3.0,6.0,1.0,7.0,1.0,7.0,1.0,10.0,6.0,8.0,9.0,6.0,6.0,6.0,6.0,Female,lower_educated,6.0
17408,83.0,2.0,6.0,2.0,5.0,1.0,5.0,2.0,6.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,Male,lower_educated,4.75
17409,70.0,13.0,6.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,Female,highly_educated,6.0
17410,59.0,10.0,1.0,1.0,17.0,2.0,66.0,6.0,7.0,1.0,7.0,5.0,5.0,5.0,3.0,7.0,Male,mid_educated,3.5
17411,38.0,17.0,1.0,1.0,8.0,2.0,66.0,6.0,3.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,Male,highly_educated,6.75
17412,57.0,6.0,1.0,1.4,6.6,2.0,66.0,6.0,5.2,3.0,0.0,8.0,3.0,0.0,4.0,5.0,Female,mid_educated,2.5
17413,59.0,9.0,1.0,1.0,6.0,1.0,6.0,2.0,6.0,9.0,9.0,9.0,7.0,8.0,7.0,4.0,Male,mid_educated,7.75
17414,37.0,10.0,1.0,2.0,3.4,2.0,66.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,Female,mid_educated,5.75
17415,33.0,14.0,1.0,1.0,9.4,2.0,66.0,6.0,3.0,6.6,8.0,8.0,6.0,6.4,6.8,7.2,Female,highly_educated,6.45
17416,42.4,8.0,1.0,2.0,12.4,2.0,66.0,6.0,6.0,0.0,2.0,8.0,2.0,2.0,1.0,1.0,Male,mid_educated,1.25
17417,40.0,3.0,1.0,2.0,10.0,1.0,10.0,3.0,5.0,8.0,5.0,9.0,5.0,5.0,5.0,5.0,Female,lower_educated,5.75
17418,28.0,17.0,1.0,1.0,6.0,1.0,6.0,2.0,5.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,Male,highly_educated,8.0
17419,19.0,6.0,1.0,2.0,7.4,2.0,66.0,6.0,5.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,Male,mid_educated,6.75
17420,60.0,10.0,1.0,2.0,11.4,2.0,66.0,6.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Male,mid_educated,0.0
17421,63.0,9.0,1.0,2.0,4.8,2.0,66.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,6.0,Female,mid_educated,4.5
17422,71.0,17.0,6.0,1.0,1.0,1.0,1.0,4.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,Female,highly_educated,6.75
17423,69.0,16.0,6.0,1.0,9.0,2.0,66.0,6.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,Male,highly_educated,5.25
17424,20.0,4.0,2.0,1.0,8.0,2.0,66.0,6.0,3.0,7.0,9.0,10.0,8.0,7.0,7.0,8.0,Male,lower_educated,7.25
17425,71.0,4.0,6.0,1.0,8.0,1.0,8.0,2.0,4.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,Female,lower_educated,6.75
17426,66.0,16.0,9.0,1.0,7.0,1.0,7.0,2.0,4.0,7.0,9.0,9.0,7.0,7.0,7.0,5.0,Male,highly_educated,7.0
17427,66.0,16.0,1.0,1.0,8.0,2.0,66.0,6.0,3.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,Male,highly_educated,7.0
17428,79.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,8.0,7.0,6.0,8.0,5.0,5.0,4.0,6.0,Male,highly_educated,5.25
17429,67.0,3.0,8.0,1.0,17.0,1.0,17.0,2.0,7.0,4.0,5.0,7.0,6.0,6.0,4.0,6.0,Female,lower_educated,5.0
17430,43.0,5.0,1.0,1.0,17.0,2.0,66.0,6.0,5.0,4.0,6.0,7.0,5.0,4.0,4.0,6.0,Female,lower_educated,4.25
17431,28.0,10.0,4.0,1.0,13.0,2.0,66.0,6.0,7.0,4.0,7.0,7.0,5.0,5.0,3.0,2.0,Male,mid_educated,4.25
17432,27.0,14.0,1.0,1.0,6.0,1.0,6.0,3.0,3.0,7.0,8.0,9.0,4.0,6.0,9.0,10.0,Male,highly_educated,6.5
17433,21.0,7.0,2.0,1.0,10.0,1.0,10.0,2.0,2.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,Male,mid_educated,7.75
17434,34.0,14.0,1.0,1.0,17.0,1.0,17.0,1.0,7.0,7.0,9.0,9.0,6.0,7.0,4.0,8.0,Male,highly_educated,6.0
17435,39.0,17.0,8.0,1.0,6.0,1.0,6.0,2.0,3.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,Female,highly_educated,6.0
17436,69.0,9.0,6.0,1.0,8.0,1.0,8.0,1.0,3.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,Female,mid_educated,6.5
17437,65.0,9.0,1.0,1.0,5.0,2.0,66.0,6.0,5.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,Female,mid_educated,6.0
17438,60.0,16.0,1.0,1.0,6.2,2.0,66.0,6.0,4.0,6.0,8.0,9.0,6.0,6.0,6.0,6.0,Male,highly_educated,6.0
17439,32.0,14.0,8.0,1.0,9.0,1.0,9.0,1.0,5.0,4.0,6.0,7.0,6.0,6.0,5.0,6.0,Female,highly_educated,5.25
17440,24.0,15.0,1.0,3.0,6.2,2.0,66.0,6.0,7.0,5.0,8.0,8.0,5.0,5.0,7.0,6.0,Male,highly_educated,5.5
17441,36.0,10.0,1.0,1.0,10.0,1.0,10.0,2.0,5.0,8.0,10.0,9.0,5.0,3.0,6.0,8.0,Male,mid_educated,5.5
17442,56.0,10.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,7.0,6.0,3.0,5.0,5.0,7.0,Male,mid_educated,4.5
17443,51.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,4.0,7.0,5.0,8.0,5.0,5.0,5.0,6.0,Male,mid_educated,5.5
17444,49.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,6.0,7.0,8.0,4.0,5.0,5.8,5.8,Male,highly_educated,5.2
17445,26.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,7.0,8.0,9.0,7.0,7.0,7.0,8.0,Male,mid_educated,7.0
17446,40.0,9.0,5.0,1.0,3.0,2.0,66.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.2,Male,mid_educated,4.75
17447,37.0,14.0,1.0,1.0,6.0,1.0,6.0,2.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,Male,highly_educated,7.25
17448,52.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,8.0,8.0,9.0,7.0,8.0,6.0,7.0,Male,highly_educated,7.25
17449,53.0,13.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,Male,highly_educated,2.5
17450,57.0,14.0,1.0,1.0,6.0,1.0,6.0,3.0,6.0,7.0,8.0,7.0,4.0,4.0,4.0,6.0,Male,highly_educated,4.75
17451,63.0,3.0,5.0,1.0,13.0,1.0,13.0,2.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,Female,lower_educated,0.25
17452,24.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,7.0,7.0,8.0,5.0,5.0,5.0,5.0,Female,mid_educated,5.5
17453,46.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,6.0,4.0,4.0,6.0,5.0,5.0,4.0,7.0,Male,lower_educated,4.5
17454,68.0,3.0,6.0,1.0,3.0,1.0,3.0,3.0,5.0,6.0,3.0,7.0,4.0,6.0,3.0,5.0,Male,lower_educated,4.75
17455,57.0,10.0,8.0,1.0,7.0,2.0,66.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,Female,mid_educated,6.5
17456,31.0,10.0,1.0,1.0,10.0,2.0,66.0,6.0,2.0,5.0,7.0,5.0,1.0,1.0,5.0,3.0,Male,mid_educated,3.0
17457,19.0,4.0,1.0,3.0,8.0,8.0,66.0,6.0,3.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,Male,lower_educated,6.5
17458,67.0,16.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,Male,highly_educated,5.75
17459,19.0,10.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,8.0,9.0,10.0,7.0,8.0,5.0,6.0,Male,mid_educated,7.0
17460,54.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,7.0,7.0,6.0,6.0,5.0,5.0,Female,lower_educated,5.5
17461,81.0,4.0,6.0,1.0,7.0,1.0,7.0,2.0,6.0,7.0,9.0,6.0,7.0,7.0,6.0,7.0,Female,lower_educated,6.75
17462,63.0,16.0,1.0,1.0,9.0,1.0,9.0,1.0,7.0,6.0,7.0,8.0,5.0,6.0,4.0,5.0,Male,highly_educated,5.25
17463,61.0,6.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,Male,mid_educated,6.5
17464,62.0,8.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,4.0,8.0,8.0,5.0,4.0,5.0,6.0,Male,mid_educated,4.5
17465,42.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,Male,highly_educated,7.75
17466,59.0,12.0,1.0,1.0,18.0,1.0,18.0,2.0,0.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,Male,highly_educated,6.75
17467,73.0,4.0,6.0,1.0,8.0,2.0,66.0,6.0,4.0,4.0,5.0,7.0,5.0,6.0,2.0,6.0,Male,lower_educated,4.25
17468,72.0,3.0,6.0,1.0,2.0,7.0,66.0,6.0,5.2,3.0,4.0,7.0,5.0,5.0,6.0,5.0,Female,lower_educated,4.75
17469,75.0,14.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,Female,highly_educated,6.75
17470,42.0,17.0,1.0,1.0,8.0,1.0,8.0,3.0,2.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0,Female,highly_educated,7.0
17471,38.0,16.0,1.0,1.0,5.0,2.0,66.0,6.0,4.0,6.0,7.0,3.0,2.0,2.0,3.0,4.0,Female,highly_educated,3.25
17472,18.0,7.0,2.0,3.0,7.4,2.0,66.0,6.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,Male,mid_educated,7.5
17473,24.0,10.0,2.0,1.0,8.0,1.0,8.0,2.0,3.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0,Female,mid_educated,7.25
17474,71.0,14.0,8.0,1.0,8.0,1.0,8.0,2.0,3.0,6.0,8.0,8.0,6.0,6.0,5.0,6.0,Male,highly_educated,5.75
17475,23.0,10.0,1.0,2.0,9.2,2.0,66.0,6.0,6.0,3.0,6.0,7.0,4.0,4.0,5.0,4.0,Male,mid_educated,4.0
17476,74.0,13.0,8.0,1.0,5.0,2.0,66.0,6.0,6.0,4.0,6.0,7.0,7.0,7.0,6.0,7.0,Female,highly_educated,6.0
17477,76.0,10.0,6.0,1.0,11.2,2.0,66.0,6.0,2.0,5.0,7.0,8.0,0.0,5.0,0.0,6.0,Male,mid_educated,2.5
17478,67.0,6.0,6.0,1.0,10.0,1.0,10.0,2.0,3.0,0.0,6.0,7.0,2.0,4.0,2.0,4.0,Male,mid_educated,2.0
17479,48.0,9.0,1.0,1.0,13.0,1.0,13.0,2.0,6.0,0.0,5.0,5.0,4.0,3.0,0.0,0.0,Male,mid_educated,1.75
17480,57.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,7.0,8.0,0.0,1.0,5.0,5.0,Female,mid_educated,2.0
17481,35.0,10.0,1.0,1.0,3.0,1.0,3.0,2.0,7.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,Male,mid_educated,5.5
17482,17.0,4.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,Female,lower_educated,6.5
17483,19.0,7.0,2.0,3.0,8.0,1.0,8.0,3.0,3.0,5.0,6.0,6.0,5.0,4.0,6.0,7.0,Female,mid_educated,5.0
17484,75.0,14.0,6.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,Male,highly_educated,5.5
17485,23.0,10.0,3.0,1.0,3.0,2.0,66.0,6.0,5.0,1.0,7.0,7.0,3.0,3.0,3.0,4.0,Female,mid_educated,2.5
17486,18.0,5.0,2.0,3.0,7.4,2.0,66.0,6.0,5.0,7.0,9.0,10.0,8.0,6.0,8.0,7.0,Male,lower_educated,7.25
17487,79.0,10.0,6.0,1.0,17.0,1.0,17.0,2.0,4.0,4.0,5.0,7.0,4.0,5.0,6.0,6.0,Male,mid_educated,4.75
17488,23.0,4.0,1.0,2.0,9.2,2.0,66.0,6.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,Male,lower_educated,1.25
17489,29.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,Female,mid_educated,7.5
17490,33.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,Female,mid_educated,5.25
17491,55.0,17.0,1.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,Female,highly_educated,6.25
17492,60.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,Female,highly_educated,6.0
17493,38.0,10.0,1.0,1.0,13.0,2.0,66.0,6.0,8.0,3.0,6.0,7.0,1.0,1.0,1.0,5.0,Male,mid_educated,1.5
17494,62.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,6.0,6.0,5.0,7.0,5.0,7.0,4.0,6.0,Male,highly_educated,5.5
17495,25.0,15.0,1.0,1.0,14.0,1.0,14.0,2.0,0.0,5.0,8.0,8.0,3.0,4.0,6.0,8.0,Female,highly_educated,4.5
17496,40.0,10.0,1.0,1.2,7.0,1.0,7.0,2.0,6.0,4.0,6.0,7.0,5.0,5.0,3.0,6.8,Female,mid_educated,4.25
17497,57.0,14.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,Female,highly_educated,7.0
17498,74.0,3.0,6.0,1.0,17.0,1.0,17.0,3.0,5.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,Female,lower_educated,4.75
17499,58.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,Female,highly_educated,4.25
17500,75.0,16.0,6.0,1.0,7.0,1.0,7.0,2.0,8.0,6.0,8.0,9.0,4.0,6.0,6.0,5.0,Male,highly_educated,5.5
17501,72.0,6.0,6.0,1.0,77.0,1.0,77.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,Male,mid_educated,6.5
17502,37.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,7.0,8.0,7.0,6.6,6.0,8.0,8.0,Female,highly_educated,6.9
17503,17.0,3.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,9.0,8.0,9.0,9.0,7.0,8.0,6.0,Female,lower_educated,8.25
17504,76.0,3.0,6.0,1.0,17.0,1.0,17.0,2.0,5.8,5.0,6.0,8.0,6.0,6.0,5.0,6.0,Female,lower_educated,5.5
17505,16.0,2.0,8.0,3.0,7.4,2.0,66.0,6.0,6.0,8.0,9.0,9.0,7.0,7.0,9.0,9.0,Male,lower_educated,7.75
17506,39.0,2.0,1.0,1.0,3.0,2.0,66.0,6.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,Male,lower_educated,4.0
17507,32.0,14.0,8.0,1.0,3.0,1.0,3.0,2.0,8.0,7.0,8.0,9.0,6.0,6.0,7.0,7.0,Male,highly_educated,6.5
17508,22.0,6.0,1.0,1.0,6.0,2.0,66.0,6.0,2.0,7.0,6.0,7.0,5.0,5.0,8.0,8.0,Female,mid_educated,6.25
17509,49.0,4.0,1.0,3.0,9.2,2.0,66.0,6.0,4.0,0.0,6.0,8.0,0.0,5.0,5.0,8.0,Female,lower_educated,2.5
17510,70.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,10.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,Female,lower_educated,4.25
17511,76.0,14.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,9.0,9.0,7.0,7.0,8.0,9.0,Male,highly_educated,7.5
17512,62.0,8.0,1.0,1.0,2.6,2.0,66.0,6.0,3.0,4.0,6.0,7.0,3.0,4.0,3.0,4.0,Female,mid_educated,3.5
17513,64.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,8.0,9.0,8.0,6.0,5.0,8.0,Male,lower_educated,6.75
17514,49.0,7.0,1.0,2.0,17.0,1.0,17.0,1.0,0.0,7.0,7.0,7.0,4.0,8.0,3.0,0.0,Female,mid_educated,5.5
17515,84.0,3.0,6.0,1.0,4.0,1.0,4.0,2.0,7.0,7.0,10.0,10.0,5.0,5.0,6.2,8.0,Female,lower_educated,5.8
17516,53.0,9.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,7.0,5.0,6.0,1.0,4.0,3.0,7.0,Female,mid_educated,3.75
17517,43.0,4.0,5.0,2.0,8.0,2.0,66.0,6.0,7.0,4.0,4.0,9.0,4.0,2.0,4.0,1.0,Female,lower_educated,3.5
17518,41.0,14.0,1.0,3.0,6.0,2.0,66.0,6.0,5.0,9.0,10.0,9.0,7.0,7.0,8.0,5.0,Female,highly_educated,7.75
17519,38.0,16.0,8.0,1.0,15.0,2.0,66.0,6.0,2.0,6.0,7.0,7.0,4.0,4.0,5.2,8.0,Female,highly_educated,4.8
17520,37.0,16.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,5.0,4.0,6.0,5.0,5.0,7.0,7.0,Female,highly_educated,5.5
17521,69.0,4.0,8.0,1.0,17.0,1.0,17.0,2.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,Female,lower_educated,5.75
17522,41.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,4.0,7.0,4.0,5.0,6.0,4.0,Female,highly_educated,5.25
17523,18.0,2.0,2.0,2.0,7.0,1.0,7.0,2.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,Female,lower_educated,6.75
